"","date","lat","lon","SuburbName","SuburbID","TownCity","cityID","RegionName","RegionID","windspeed.kmhr","medianTemp.degC","sunshine.hrs"
"14040","20190219:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,21.75,9.1
"14041","20190220:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,23.05,9.3
"14042","20190221:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,22.35,10.9
"14043","20190222:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.1,21.6,7.6
"14044","20190223:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0,12,3.7
"14045","20190224:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,11.2,11.35,0.2
"14046","20190225:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.9,12.1,7.3
"14047","20190226:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,16.25,11.2
"14048","20190227:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,19.7,3.3
"14049","20190228:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,25.2,11.1,3.9
"14050","20190301:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.4,13.3,11
"14051","20190302:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.1,15.05,10.8
"14052","20190303:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,16.35,11
"14053","20190304:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,20.15,10.7
"14054","20190305:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,23.15,11.1
"14055","20190306:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,22.5,10.8
"14056","20190307:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,22,7.9
"14057","20190308:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,8.3,11.35,0
"14058","20190309:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,14.3,5.4
"14059","20190310:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,13.15,0
"14060","20190311:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,17.15,5.1
"14061","20190312:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,21.9,10.1
"14062","20190313:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,22.65,7.8
"14063","20190314:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,14.55,0.2
"14064","20190315:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,15.75,0.4
"14065","20190316:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,17.2,3.1
"14066","20190317:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0,13.8,0.9
"14067","20190318:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.4,16.4,7.3
"14068","20190319:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0,18.7,8.9
"14069","20190320:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,18.15,9.4
"14070","20190321:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,16.45,5.8
"14071","20190322:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,18.65,9.7
"14072","20190323:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,16.9,9.1
"14073","20190324:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,19.55,8
"14074","20190325:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,22.75,7.9
"14075","20190326:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,15.8,22.25,0
"14076","20190327:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,21,1.8
"14077","20190328:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,14.8,4.6
"14078","20190329:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5.8,13.85,7.4
"14079","20190330:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5.8,17.05,5.7
"14080","20190331:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,18.45,8.3
"14081","20190401:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,11.5,21.75,9.4
"14082","20190402:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.9,11,5.7
"14083","20190403:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.4,12.55,3.6
"14084","20190404:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,13.05,6.8
"14085","20190405:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,10.8,9.05,1.1
"14086","20190406:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,9.1,3.6
"14087","20190407:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,10.65,0.6
"14088","20190408:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,11.75,4.4
"14089","20190409:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,13.9,9
"14090","20190410:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,18.35,7.1
"14091","20190411:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,12.4,0
"14092","20190412:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,13.7,10.55,2
"14093","20190413:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.7,11.25,9.1
"14094","20190414:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,8.4,0.7
"14095","20190415:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.9,10.6,3
"14096","20190416:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.6,11,2.9
"14097","20190417:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,11.3,7.9
"14098","20190418:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,10.95,9.2
"14099","20190419:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,12.15,8.7
"14100","20190420:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,14.55,3.9
"14101","20190421:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.7,11.55,0
"14102","20190422:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,12.9,1.1
"14103","20190423:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,13.15,7.8
"14104","20190424:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,11.8,0
"14105","20190425:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,13.75,5.9
"14106","20190426:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.7,15.7,8.3
"14107","20190427:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,22.3,18.15,4.6
"14108","20190428:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,13.75,4.9
"14109","20190429:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,11.65,0.6
"14110","20190430:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,8.3,10.05,6.5
"14111","20190501:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.4,10.95,8.5
"14112","20190502:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,13.1,6.7
"14113","20190503:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,12.15,8.6
"14114","20190504:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,15.6,6.7
"14115","20190505:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5.8,14.45,3.8
"14116","20190506:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,12.25,6
"14117","20190507:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,13.7,1.5
"14118","20190508:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,14.45,2.1
"14119","20190509:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,18.35,4.9
"14120","20190510:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.4,15.25,8.1
"14121","20190511:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,11.9,4.3
"14122","20190512:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,14.05,1
"14123","20190513:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,29.2,10.5,6.8
"14124","20190514:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,9.75,3.2
"14125","20190515:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,12.7,5.2
"14126","20190516:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,11.25,1.6
"14127","20190517:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,10.4,7.4,3.2
"14128","20190518:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,10.2,3.6
"14129","20190519:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,15.8,9.2,2.7
"14130","20190520:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,9.6,7.4
"14131","20190521:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,10.2,7.4
"14132","20190522:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,10,5.1
"14133","20190523:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,11.55,7
"14134","20190524:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,11.05,7.2
"14135","20190525:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.4,9,7.1
"14136","20190526:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,12.45,6.3
"14137","20190527:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,13.85,0.3
"14138","20190528:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,15.45,0.4
"14139","20190529:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,13,6.9
"14140","20190530:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,10.1,14.8,5.5
"14141","20190531:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.6,10.65,3.7
"14142","20190601:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,18,6.25,0
"14143","20190602:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,14.4,6.15,1.2
"14144","20190603:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,6.9,7
"14145","20190604:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.8,4.5,0
"14146","20190605:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,4.65,3.1
"14147","20190606:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,6.45,3.1
"14148","20190607:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,21.2,8.2,2
"14149","20190608:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,19.4,7.65,2.9
"14150","20190609:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,9.65,6.1
"14151","20190610:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,8.8,6.9
"14152","20190611:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,10.1,1
"14153","20190612:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,11.55,4.2
"14154","20190613:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,11,4.4
"14155","20190614:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.2,13.1,3.1
"14156","20190615:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,9.3,0
"14157","20190616:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,5.55,0.7
"14158","20190617:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,5.25,3.9
"14159","20190618:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9.4,5.7,2.3
"14160","20190619:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,6.7,6.9
"14161","20190620:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,6.9,4.8
"14162","20190621:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5.8,12.2,7
"14163","20190622:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,9.15,6.9
"14164","20190623:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,5.3,4.9
"14165","20190624:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,6.45,3.4
"14166","20190625:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,8,6.9
"14167","20190626:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,7.05,6.9
"14168","20190627:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,0.7,8.3,7
"14169","20190628:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,7.65,6.8
"14170","20190629:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,7.6,7
"14171","20190630:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,9.85,6.2
"14172","20190701:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,9.25,0.5
"14173","20190702:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,11.65,2.4
"14174","20190703:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9.7,15.2,3.9
"14175","20190704:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9,9.7,3.5
"14176","20190705:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,11.2,6.2,0.4
"14177","20190706:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,14.4,7.05,0.6
"14178","20190707:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,9,7
"14179","20190708:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9,5.25,0.4
"14180","20190709:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,8.7,6.9
"14181","20190710:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,9,1.6
"14182","20190711:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,11,4.5
"14183","20190712:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,8.5,1
"14184","20190713:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,11.95,5.6
"14185","20190714:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.8,9.9,0.9
"14186","20190715:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,8.35,4.7
"14187","20190716:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,9.15,3.8
"14188","20190717:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,5,0.2
"14189","20190718:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,7.65,5.7
"14190","20190719:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,5.15,0
"14191","20190720:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,8.35,0
"14192","20190721:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9,8.5,0
"14193","20190722:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,7.95,4.8
"14194","20190723:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,7.5,0.7
"14195","20190724:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,9.7,3.3
"14196","20190725:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,10.35,5.6
"14197","20190726:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,5.85,7.5
"14198","20190727:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,7.45,6.9
"14199","20190728:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,9.05,1.7
"14200","20190729:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,11.6,7.4
"14201","20190730:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,10.45,2.4
"14202","20190731:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,16.6,5.55,0
"14203","20190801:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,20.5,5.65,0.2
"14204","20190802:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,7.2,3
"14205","20190803:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,15.1,7.9,8.2
"14206","20190804:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,4.4,3.9
"14207","20190805:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,19.8,5.15,5.7
"14208","20190806:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,7.05,8.4
"14209","20190807:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,9.1,8.5
"14210","20190808:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,10,8.3
"14211","20190809:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,10.35,7.2
"14212","20190810:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.7,5.6,0
"14213","20190811:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,5.75,1.3
"14214","20190812:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,6.85,6.1
"14215","20190813:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,7.85,8.6
"14216","20190814:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,23.4,5.1,5.5
"14217","20190815:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,6.85,8.2
"14218","20190816:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,10.1,3.8
"14219","20190817:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,5.1,1
"14220","20190818:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,6.25,6
"14221","20190819:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.1,6.7,8.1
"14222","20190820:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,11.9,8.8,2.2
"14223","20190821:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,9,7.2
"14224","20190822:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,10.25,4.9
"14225","20190823:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,9.35,7.9
"14226","20190824:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,8.65,6.4
"14227","20190825:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.9,11.2,8.1
"14228","20190826:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,9.8,3.1
"14229","20190827:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,7.7,9.1
"14230","20190828:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,10.35,9.1
"14231","20190829:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,11.9,4.7
"14232","20190830:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,8.2,9
"14233","20190831:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,10.2,7.8
"14234","20190901:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,13.8,9.2
"14235","20190902:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,10.5,9.2
"14236","20190903:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,9.15,7.1
"14237","20190904:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9.7,8.8,0
"14238","20190905:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,10.8,8.1,0
"14239","20190906:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,17.3,6.85,0
"14240","20190907:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,10.8,6.3,5.2
"14241","20190908:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.8,3,0.1
"14242","20190909:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.8,3.85,3
"14243","20190910:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5.4,7.3,8.8
"14244","20190911:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,10.4,8.1,6.6
"14245","20190912:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,11.9,8.4
"14246","20190913:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,9.7,14.35,2.4
"14247","20190914:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,6.65,0.2
"14248","20190915:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,8.3,10.5,5.6
"14249","20190916:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,5,11.85,6.5
"14250","20190917:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,8.3,11.7,6
"14251","20190918:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.2,8.1,9.8
"14252","20190919:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.4,9.85,9.6
"14253","20190920:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.2,8.65,4.4
"14254","20190921:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,1.1,9.85,9.8
"14255","20190922:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,3.2,10.75,5.5
"14256","20190923:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.1,13.35,3.2
"14257","20190924:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4.3,10.9,8.3
"14258","20190925:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,2.5,9.1,3.6
"14259","20190926:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,11.5,8.7,7
"14260","20190927:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,7.2,11.45,7.7
"14261","20190928:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,4,13.2,5.2
"14262","20190929:0000",-43.80938,172.96574,"Akaroa",10,"Akaroa",100148,"Canterbury",1010,6.1,17.45,10.5
