"","RegionName","regionID","TownCity","cityID","SuburbName","SuburbID","SA2Name","SA2ID"
"12176","South Auckland",1002,"Rotorua",100093,"Whakarewarewa",4077,"Kaingaroa-Whakarewarewa","201700"
"12177","South Auckland",1002,"Rotorua",100093,"Whakarewarewa",4077,"Lynmore","201500"
"12178","South Auckland",1002,"Rotorua",100093,"Whakarewarewa",4077,"Tihiotonga-Whakarewarewa","201300"
"12179","South Auckland",1002,"Rotorua",100093,"Whakarewarewa",4077,"Ngapuna","201100"
"12180","South Auckland",1002,"Rotorua",100093,"Whakarewarewa",4077,"Fenton Park","201200"
"12181","South Auckland",1002,NA,0,"Rerewhakaaitu",4078,"Kaingaroa-Whakarewarewa","201700"
"12182","South Auckland",1002,NA,0,"Rerewhakaaitu",4078,"Golden Springs","201800"
"12183","South Auckland",1002,NA,0,"Rerewhakaaitu",4078,"Galatea","203400"
"12184","South Auckland",1002,NA,0,"Ohinewai",4079,"Huntly Rural","171200"
"12185","South Auckland",1002,NA,0,"Ohinewai",4079,"Waerenga","171300"
"12186","South Auckland",1002,NA,0,"Ohinewai",4079,"Rangiriri","170801"
"12187","South Auckland",1002,NA,0,"Ohinewai",4079,"Huntly East","171500"
"12188","South Auckland",1002,NA,0,"Urewera National Park",4080,"Oponae","204600"
"12189","Gisborne",1004,NA,0,"Urewera National Park",4080,"Oponae","204600"
"12190","South Auckland",1002,NA,0,"Urewera National Park",4080,"Waipaoa","204800"
"12191","Gisborne",1004,NA,0,"Urewera National Park",4080,"Waipaoa","204800"
"12192","South Auckland",1002,NA,0,"Urewera National Park",4080,"Hangaroa","205100"
"12193","Gisborne",1004,NA,0,"Urewera National Park",4080,"Hangaroa","205100"
"12194","South Auckland",1002,NA,0,"Urewera National Park",4080,"Maungataniwha-Raupunga","207400"
"12195","Gisborne",1004,NA,0,"Urewera National Park",4080,"Maungataniwha-Raupunga","207400"
"12196","South Auckland",1002,NA,0,"Urewera National Park",4080,"Frasertown-Ruakituri","207600"
"12197","Gisborne",1004,NA,0,"Urewera National Park",4080,"Frasertown-Ruakituri","207600"
"12198","South Auckland",1002,NA,0,"Urewera National Park",4080,"Galatea","203400"
"12199","Gisborne",1004,NA,0,"Urewera National Park",4080,"Galatea","203400"
"12200","South Auckland",1002,NA,0,"Urewera National Park",4080,"Waingarara-Waimana","203500"
"12201","Gisborne",1004,NA,0,"Urewera National Park",4080,"Waingarara-Waimana","203500"
"12202","South Auckland",1002,NA,0,"Urewera National Park",4080,"Inland water Lake Waikaremoana","207500"
"12203","Gisborne",1004,NA,0,"Urewera National Park",4080,"Inland water Lake Waikaremoana","207500"
"12204","South Auckland",1002,NA,0,"Rotongaro",4081,"Te Akau","170900"
"12205","South Auckland",1002,NA,0,"Rotongaro",4081,"Huntly Rural","171200"
"12206","Canterbury",1010,NA,0,"Leslie Hills",4083,"Hanmer Range","312100"
"12207","Canterbury",1010,NA,0,"Leslie Hills",4083,"Amuri","312200"
"12208","Canterbury",1010,NA,0,"Purau",4084,"Teddington","332800"
"12209","Canterbury",1010,NA,0,"Purau",4084,"Diamond Harbour","332900"
"12210","Canterbury",1010,NA,0,"Purau",4084,"Banks Peninsula South","333100"
"12211","Canterbury",1010,NA,0,"Purau",4084,"Eastern Bays-Banks Peninsula","333200"
"12212","Canterbury",1010,NA,0,"Purau",4084,"Inlet Port Lyttelton","332600"
"12213","North Auckland",1001,NA,0,"Mahurangi East",4085,"Oceanic Auckland Region East","110600"
"12214","North Auckland",1001,NA,0,"Mahurangi East",4085,"Algies Bay-Scotts Landing","111900"
"12215","North Auckland",1001,NA,0,"Mahurangi East",4085,"Inlets other Auckland","112000"
"12216","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Inlets Far North District","100300"
"12217","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Oruru-Parapara","101000"
"12218","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Peria","101300"
"12219","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Taumarumaru","101100"
"12220","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Taemaro-Oruaiti","101400"
"12221","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Whakapaku","101500"
"12222","North Auckland",1001,"Mangonui",104030,"Mangonui",4086,"Oceanic Northland Region","258200"
"12223","North Auckland",1001,NA,0,"Mercer",4087,"Mangatangi","169800"
"12224","South Auckland",1002,NA,0,"Mercer",4087,"Mangatangi","169800"
"12225","North Auckland",1001,NA,0,"Mercer",4087,"Pukekawa","170600"
"12226","South Auckland",1002,NA,0,"Mercer",4087,"Pukekawa","170600"
"12227","North Auckland",1001,NA,0,"Mercer",4087,"Maramarua","170700"
"12228","South Auckland",1002,NA,0,"Mercer",4087,"Maramarua","170700"
"12229","North Auckland",1001,NA,0,"Mercer",4087,"Pokeno Rural","170200"
"12230","South Auckland",1002,NA,0,"Mercer",4087,"Pokeno Rural","170200"
"12231","North Auckland",1001,NA,0,"Mercer",4087,"Pokeno","170500"
"12232","South Auckland",1002,NA,0,"Mercer",4087,"Pokeno","170500"
"12233","South Auckland",1002,NA,0,"Mokau",4089,"Herangi","187000"
"12234","Taranaki",1005,NA,0,"Mokau",4089,"Herangi","187000"
"12235","South Auckland",1002,NA,0,"Mokau",4089,"Aria","187200"
"12236","Taranaki",1005,NA,0,"Mokau",4089,"Aria","187200"
"12237","South Auckland",1002,NA,0,"Mokau",4089,"Mount Messenger","219200"
"12238","Taranaki",1005,NA,0,"Mokau",4089,"Mount Messenger","219200"
"12239","South Auckland",1002,NA,0,"Mokau",4089,"Oceanic Waikato Region West","258700"
"12240","Taranaki",1005,NA,0,"Mokau",4089,"Oceanic Waikato Region West","258700"
"12241","South Auckland",1002,NA,0,"Mokau",4089,"Oceanic Taranaki Region","259000"
"12242","Taranaki",1005,NA,0,"Mokau",4089,"Oceanic Taranaki Region","259000"
"12243","Otago",1011,NA,0,"Millers Flat",4090,"West Otago","355800"
"12244","Otago",1011,NA,0,"Millers Flat",4090,"Teviot Valley","345800"
"12245","Canterbury",1010,NA,0,"Lake Benmore",4091,"Aviemore","343100"
"12246","Otago",1011,NA,0,"Lake Benmore",4091,"Aviemore","343100"
"12247","Canterbury",1010,NA,0,"Lake Benmore",4091,"Mackenzie Lakes","341500"
"12248","Otago",1011,NA,0,"Lake Benmore",4091,"Mackenzie Lakes","341500"
"12249","Canterbury",1010,NA,0,"Lake Benmore",4091,"Hakataramea","342100"
"12250","Otago",1011,NA,0,"Lake Benmore",4091,"Hakataramea","342100"
"12251","Southland",1012,NA,0,"Lake Hauroko",4092,"Fiordland","357000"
"12252","Southland",1012,NA,0,"Lake Hauroko",4092,"Inland water Lake Hauroko","357800"
"12253","Southland",1012,NA,0,"Lake Hauroko",4092,"Longwood Forest","357900"
"12254","Otago",1011,NA,0,"Devils Staircase",4093,"Lindis-Nevis Valleys","344800"
"12255","Otago",1011,NA,0,"Devils Staircase",4093,"Outer Wakatipu","346200"
"12256","Otago",1011,NA,0,"Devils Staircase",4093,"Inland water Lake Wakatipu","346500"
"12257","Otago",1011,NA,0,"Devils Staircase",4093,"Kingston","347300"
"12258","Otago",1011,"Kingston",104081,"Kingston",4094,"Lindis-Nevis Valleys","344800"
"12259","Southland",1012,"Kingston",104081,"Kingston",4094,"Lindis-Nevis Valleys","344800"
"12260","Otago",1011,"Kingston",104081,"Kingston",4094,"Inland water Lake Wakatipu","346500"
"12261","Southland",1012,"Kingston",104081,"Kingston",4094,"Inland water Lake Wakatipu","346500"
"12262","Otago",1011,"Kingston",104081,"Kingston",4094,"Kingston","347300"
"12263","Southland",1012,"Kingston",104081,"Kingston",4094,"Kingston","347300"
"12264","Otago",1011,"Kingston",104081,"Kingston",4094,"Mossburn","357700"
"12265","Southland",1012,"Kingston",104081,"Kingston",4094,"Mossburn","357700"
"12266","Otago",1011,NA,0,"Cecil Peak",4095,"Inland water Lake Wakatipu","346500"
"12267","Southland",1012,NA,0,"Cecil Peak",4095,"Inland water Lake Wakatipu","346500"
"12268","Otago",1011,NA,0,"Cecil Peak",4095,"Kingston","347300"
"12269","Southland",1012,NA,0,"Cecil Peak",4095,"Kingston","347300"
"12270","Otago",1011,NA,0,"Halfway Bay",4096,"Inland water Lake Wakatipu","346500"
"12271","Southland",1012,NA,0,"Halfway Bay",4096,"Inland water Lake Wakatipu","346500"
"12272","Otago",1011,NA,0,"Halfway Bay",4096,"Kingston","347300"
"12273","Southland",1012,NA,0,"Halfway Bay",4096,"Kingston","347300"
"12274","Otago",1011,NA,0,"Halfway Bay",4096,"Mossburn","357700"
"12275","Southland",1012,NA,0,"Halfway Bay",4096,"Mossburn","357700"
"12276","Otago",1011,NA,0,"Lake Wakatipu",4097,"Outer Wakatipu","346200"
"12277","Southland",1012,NA,0,"Lake Wakatipu",4097,"Outer Wakatipu","346200"
"12278","Otago",1011,NA,0,"Lake Wakatipu",4097,"Inland water Lake Wakatipu","346500"
"12279","Southland",1012,NA,0,"Lake Wakatipu",4097,"Inland water Lake Wakatipu","346500"
"12280","Otago",1011,NA,0,"Lake Wakatipu",4097,"Kingston","347300"
"12281","Southland",1012,NA,0,"Lake Wakatipu",4097,"Kingston","347300"
"12282","Otago",1011,NA,0,"Lake Wakatipu",4097,"Glenorchy","346000"
"12283","Southland",1012,NA,0,"Lake Wakatipu",4097,"Glenorchy","346000"
"12284","Otago",1011,NA,0,"Lake Wakatipu",4097,"Sunshine Bay-Fernhill","347800"
"12285","Southland",1012,NA,0,"Lake Wakatipu",4097,"Sunshine Bay-Fernhill","347800"
"12286","Otago",1011,NA,0,"Lake Wakatipu",4097,"Queenstown Central","348100"
"12287","Southland",1012,NA,0,"Lake Wakatipu",4097,"Queenstown Central","348100"
"12288","Otago",1011,NA,0,"Lake Wakatipu",4097,"Queenstown East","348200"
"12289","Southland",1012,NA,0,"Lake Wakatipu",4097,"Queenstown East","348200"
"12290","Otago",1011,NA,0,"Lake Wakatipu",4097,"Kelvin Heights","348600"
"12291","Southland",1012,NA,0,"Lake Wakatipu",4097,"Kelvin Heights","348600"
"12292","Otago",1011,NA,0,"Lake Wakatipu",4097,"Jacks Point","348900"
"12293","Southland",1012,NA,0,"Lake Wakatipu",4097,"Jacks Point","348900"
"12294","South Auckland",1002,"Taupo",100103,"Nukuhau",4098,"Mapara","188000"
"12295","South Auckland",1002,"Taupo",100103,"Nukuhau",4098,"Inland water Lake Taupo","188100"
"12296","South Auckland",1002,"Taupo",100103,"Nukuhau",4098,"Acacia Bay","188300"
"12297","South Auckland",1002,"Taupo",100103,"Nukuhau",4098,"Brentwood (Taupo District)","188400"
"12298","South Auckland",1002,"Taupo",100103,"Nukuhau",4098,"Nukuhau-Rangatira Park","188500"
"12299","South Auckland",1002,"Taupo",100103,"Nukuhau",4098,"Taupo Central West","188600"
"12300","South Auckland",1002,NA,0,"Ohiwa Harbour Opotiki",4099,"Inlet Ohiwa Harbour East","204000"
"12301","Gisborne",1004,NA,0,"Ohiwa Harbour Opotiki",4099,"Inlet Ohiwa Harbour East","204000"
"12302","South Auckland",1002,NA,0,"Ohiwa Harbour Opotiki",4099,"Waiotahi","204100"
"12303","Gisborne",1004,NA,0,"Ohiwa Harbour Opotiki",4099,"Waiotahi","204100"
"12304","South Auckland",1002,NA,0,"Ohiwa Harbour Opotiki",4099,"Wainui","203100"
"12305","Gisborne",1004,NA,0,"Ohiwa Harbour Opotiki",4099,"Wainui","203100"
"12306","South Auckland",1002,NA,0,"Ohiwa Harbour Opotiki",4099,"Ohope","203200"
"12307","Gisborne",1004,NA,0,"Ohiwa Harbour Opotiki",4099,"Ohope","203200"
"12308","South Auckland",1002,NA,0,"Ohiwa Harbour Opotiki",4099,"Inlet Ohiwa Harbour West","203300"
"12309","Gisborne",1004,NA,0,"Ohiwa Harbour Opotiki",4099,"Inlet Ohiwa Harbour West","203300"
"12310","South Auckland",1002,NA,0,"Ohiwa Harbour Opotiki",4099,"Oceanic Bay of Plenty Region","258800"
"12311","Gisborne",1004,NA,0,"Ohiwa Harbour Opotiki",4099,"Oceanic Bay of Plenty Region","258800"
"12312","South Auckland",1002,NA,0,"Ohiwa Harbour Whakatane",4100,"Wainui","203100"
"12313","South Auckland",1002,NA,0,"Ohiwa Harbour Whakatane",4100,"Ohope","203200"
"12314","South Auckland",1002,NA,0,"Ohiwa Harbour Whakatane",4100,"Inlet Ohiwa Harbour West","203300"
"12315","North Auckland",1001,NA,0,"Onewhero",4101,"Aka Aka","169700"
"12316","South Auckland",1002,NA,0,"Onewhero",4101,"Aka Aka","169700"
"12317","North Auckland",1001,NA,0,"Onewhero",4101,"Tuakau Rural","169900"
"12318","South Auckland",1002,NA,0,"Onewhero",4101,"Tuakau Rural","169900"
"12319","North Auckland",1001,NA,0,"Onewhero",4101,"Port Waikato-Waikaretu","170400"
"12320","South Auckland",1002,NA,0,"Onewhero",4101,"Port Waikato-Waikaretu","170400"
"12321","North Auckland",1001,NA,0,"Onewhero",4101,"Pukekawa","170600"
"12322","South Auckland",1002,NA,0,"Onewhero",4101,"Pukekawa","170600"
"12323","North Auckland",1001,NA,0,"Onewhero",4101,"Te Akau","170900"
"12324","South Auckland",1002,NA,0,"Onewhero",4101,"Te Akau","170900"
"12325","North Auckland",1001,NA,0,"Onewhero",4101,"Tuakau South","170300"
"12326","South Auckland",1002,NA,0,"Onewhero",4101,"Tuakau South","170300"
"12327","North Auckland",1001,NA,0,"Onewhero",4101,"Onewhero","170100"
"12328","South Auckland",1002,NA,0,"Onewhero",4101,"Onewhero","170100"
"12329","North Auckland",1001,NA,0,"Otaua",4102,"Awhitu","149900"
"12330","North Auckland",1001,NA,0,"Otaua",4102,"Aka Aka","169700"
"12331","North Auckland",1001,NA,0,"Otaua",4102,"Inlets Waikato District","171000"
"12332","North Auckland",1001,NA,0,"Otaua",4102,"Oceanic Auckland Region West","111000"
"12333","North Auckland",1001,NA,0,"Otaua",4102,"Oceanic Waikato Region West","258700"
"12334","Otago",1011,NA,0,"Paretai",4103,"Clutha Valley","356100"
"12335","Otago",1011,NA,0,"Paretai",4103,"Kaitangata-Matau","356800"
"12336","Hawkes Bay",1003,NA,0,"Porangahau",4104,"Mangarara","215900"
"12337","Hawkes Bay",1003,NA,0,"Porangahau",4104,"Taurekaitai","216100"
"12338","Hawkes Bay",1003,NA,0,"Porangahau",4104,"Owhanga","233800"
"12339","Hawkes Bay",1003,NA,0,"Porangahau",4104,"Oceanic Manawatu-Whanganui Region East","259900"
"12340","Hawkes Bay",1003,NA,0,"Porangahau",4104,"Oceanic Hawke's Bay Region","259400"
"12341","Otago",1011,NA,0,"Purakaunui",4105,"Catlins","356300"
"12342","Otago",1011,NA,0,"Purakaunui",4105,"Oceanic Otago Region","363900"
"12343","Nelson",1007,NA,0,"Adele Island",4133,"Oceanic Tasman Region","300200"
"12344","Nelson",1007,NA,0,"Adele Island",4133,"Takaka Hills","300700"
"12345","North Auckland",1001,NA,0,"Ahoroa Rock",4134,"Hokianga North","101600"
"12346","North Auckland",1001,NA,0,"Ahoroa Rock",4134,"Oceanic Northland Region","258200"
"12347","North Auckland",1001,NA,0,"Aiguilles Island",4135,"Oceanic Auckland Region East","110600"
"12348","North Auckland",1001,NA,0,"Aiguilles Island",4135,"Barrier Islands","111800"
"12349","Westland",1009,NA,0,"Alhambra Rock",4136,"Oceanic West Coast Region","363400"
"12350","Marlborough",1008,NA,0,"Allports Island",4137,"Marlborough Sounds Coastal Marine","306400"
"12351","Marlborough",1008,NA,0,"Allports Island",4137,"Marlborough Sounds East","306500"
"12352","Marlborough",1008,NA,0,"Amerikiwhati Island",4138,"Marlborough Sounds Coastal Marine","306400"
"12353","Marlborough",1008,NA,0,"Amerikiwhati Island",4138,"Marlborough Sounds East","306500"
"12354","Nelson",1007,NA,0,"Anatakupu Island",4139,"Marlborough Sounds West","306300"
"12355","Nelson",1007,NA,0,"Anatakupu Island",4139,"Marlborough Sounds Coastal Marine","306400"
"12356","Southland",1012,NA,0,"Anchor Island",4140,"Inlets Fiordland","357100"
"12357","North Auckland",1001,NA,0,"Kuihi Island",4441,"Inlets other Whangarei District","105000"
"12358","Southland",1012,NA,0,"Anchorage Island",4141,"Stewart Island","359300"
"12359","Southland",1012,NA,0,"Anchorage Island",4141,"Oceanic Southland Region","363700"
"12360","North Auckland",1001,NA,0,"Aorangaia Island",4142,"Whangaruru","104900"
"12361","North Auckland",1001,NA,0,"Aorangaia Island",4142,"Oceanic Northland Region","258200"
"12362","North Auckland",1001,NA,0,"Aorangi Island",4143,"Whangaruru","104900"
"12363","North Auckland",1001,NA,0,"Aorangi Island",4143,"Oceanic Northland Region","258200"
"12364","North Auckland",1001,NA,0,"Arakaninihi Island",4145,"Oceanic Northland Region","258200"
"12365","Nelson",1007,NA,0,"Armchair Island",4156,"Oceanic Tasman Region","300200"
"12366","Nelson",1007,NA,0,"Armchair Island",4156,"Takaka Hills","300700"
"12367","South Auckland",1002,NA,0,"Atiu Or Middle Island",4159,"Islands Thames-Coromandel District","166600"
"12368","South Auckland",1002,NA,0,"Atiu Or Middle Island",4159,"Oceanic Waikato Region East","258500"
"12369","North Auckland",1001,NA,0,"Awarua Rock",4160,"Oceanic Northland Region","258200"
"12370","Wellington",1006,NA,0,"Ayers Rock",4161,"Tangiwai","222900"
"12371","Nelson",1007,NA,0,"Ballon Rock",4162,"Oceanic Tasman Region","300200"
"12372","Hawkes Bay",1003,NA,0,"Te Motu o Kura / Bare Island",4163,"Oceanic Hawke's Bay Region","259400"
"12373","Hawkes Bay",1003,NA,0,"Te Motu o Kura / Bare Island",4163,"Bare Island","259800"
"12374","North Auckland",1001,NA,0,"Battleship Rock",4165,"Inlets Far North District","100300"
"12375","North Auckland",1001,NA,0,"Battleship Rock",4165,"Puketona-Waitangi","103300"
"12376","Nelson",1007,NA,0,"Bell Island",4170,"Inlet Waimea West","301900"
"12377","Nelson",1007,NA,0,"Bell Island",4170,"Islands Tasman District","302000"
"12378","Southland",1012,NA,0,"Belle Vue Island",4171,"Fiordland","357000"
"12379","Southland",1012,NA,0,"Belle Vue Island",4171,"Inland water Lake Manapouri","357400"
"12380","Southland",1012,NA,0,"Bench Island",4172,"Stewart Island","359300"
"12381","Southland",1012,NA,0,"Bench Island",4172,"Oceanic Southland Region","363700"
"12382","Marlborough",1008,NA,0,"Bird Island",4184,"Marlborough Sounds Coastal Marine","306400"
"12383","Marlborough",1008,NA,0,"Bird Island",4184,"Marlborough Sounds East","306500"
"12384","Southland",1012,NA,0,"Dog Island",4276,"Woodend-Greenhills","363100"
"12385","Southland",1012,NA,0,"Dog Island",4276,"Oceanic Southland Region","363700"
"12386","Nelson",1007,NA,0,"Best Island",4173,"Inlet Waimea West","301900"
"12387","Nelson",1007,NA,0,"Best Island",4173,"Islands Tasman District","302000"
"12388","North Auckland",1001,NA,0,"Big Hump",4175,"Islands Thames-Coromandel District","166600"
"12389","North Auckland",1001,NA,0,"Big Hump",4175,"Oceanic Waikato Region East","258500"
"12390","South Auckland",1002,NA,0,"Big King Rock",4177,"Oceanic Waikato Region East","258500"
"12391","Westland",1009,NA,0,"Big Rock",4178,"Oceanic West Coast Region","363400"
"12392","Southland",1012,NA,0,"Big Rock",4179,"Oceanic Southland Region","363700"
"12393","Westland",1009,NA,0,"Bignell Reef",4181,"Oceanic West Coast Region","363400"
"12394","Otago",1011,NA,0,"Bird Island",4182,"Oceanic Otago Region","363900"
"12395","Nelson",1007,NA,0,"Bird Island",4183,"Inlet Waimea West","301900"
"12396","Nelson",1007,NA,0,"Bird Island",4183,"Islands Tasman District","302000"
"12397","North Auckland",1001,NA,0,"Dog Island (Motuwhangaikireke Island)",4277,"Inlets Far North District","100300"
"12398","Southland",1012,NA,0,"Bird Island",4185,"Stewart Island","359300"
"12399","Southland",1012,NA,0,"Bird Island",4185,"Oceanic Southland Region","363700"
"12400","North Auckland",1001,NA,0,"Bird Rock",4186,"Oceanic Northland Region","258200"
"12401","North Auckland",1001,NA,0,"Bird Rock",4187,"Oceanic Northland Region","258200"
"12402","North Auckland",1001,NA,0,"Mahenotapuku (Bird Rock)",4189,"Inlets Far North District","100300"
"12403","Otago",1011,NA,0,"Black Jacks Island",4191,"Aviemore","343100"
"12404","Southland",1012,NA,0,"Black Rock",4192,"Stewart Island","359300"
"12405","Southland",1012,NA,0,"Black Rock",4192,"Oceanic Southland Region","363700"
"12406","North Auckland",1001,NA,0,"Black Rocks",4194,"Inlets Far North District","100300"
"12407","North Auckland",1001,NA,0,"Black Rocks",4194,"Puketona-Waitangi","103300"
"12408","North Auckland",1001,NA,0,"Black Rocks",4201,"Inlets other Whangarei District","105000"
"12409","North Auckland",1001,NA,0,"Bland Rocks",4209,"Whangaruru","104900"
"12410","North Auckland",1001,NA,0,"Bland Rocks",4209,"Inlets other Whangarei District","105000"
"12411","Southland",1012,NA,0,"Blue Gum Island",4212,"Oceanic Southland Region","363700"
"12412","Southland",1012,NA,0,"Bombay Rock",4215,"Inlet New River Estuary","361800"
"12413","Southland",1012,NA,0,"Bravo Island",4216,"Stewart Island","359300"
"12414","Southland",1012,NA,0,"Bravo Island",4216,"Oceanic Southland Region","363700"
"12415","North Auckland",1001,NA,0,"Brazier Rock",4217,"Oceanic Auckland Region East","110600"
"12416","Southland",1012,NA,0,"Catherine Island",4239,"Fiordland","357000"
"12417","Southland",1012,NA,0,"Breaksea Island",4218,"Inlets Fiordland","357100"
"12418","Westland",1009,NA,0,"Browne Island",4221,"Oceanic West Coast Region","363400"
"12419","North Auckland",1001,NA,0,"Browns Island (Motukorea)",4222,"Oceanic Auckland Region East","110600"
"12420","North Auckland",1001,NA,0,"Browns Island (Motukorea)",4222,"Gulf Islands","114300"
"12421","Otago",1011,NA,0,"Bull Island",4225,"Inland water Lake Wanaka","346100"
"12422","Otago",1011,NA,0,"Bull Island",4225,"Outer Wanaka","345900"
"12423","Southland",1012,NA,0,"Buncrana Island",4226,"Fiordland","357000"
"12424","Southland",1012,NA,0,"Buncrana Island",4226,"Inland water Lake Manapouri","357400"
"12425","Southland",1012,NA,0,"Cemetery Island",4240,"Inlets Fiordland","357100"
"12426","North Auckland",1001,NA,0,"Dome Rock",4278,"Oceanic Northland Region","258200"
"12427","Southland",1012,NA,0,"Burial Island",4229,"Stewart Island","359300"
"12428","Southland",1012,NA,0,"Burial Island",4229,"Oceanic Southland Region","363700"
"12429","Southland",1012,NA,0,"Burnt Island",4230,"Stewart Island","359300"
"12430","Southland",1012,NA,0,"Burnt Island",4230,"Oceanic Southland Region","363700"
"12431","Southland",1012,NA,0,"Bute Island",4231,"Fiordland","357000"
"12432","Southland",1012,NA,0,"Bute Island",4231,"Inland water Lake Te Anau","357200"
"12433","South Auckland",1002,NA,0,"Calf Island",4232,"Oceanic Waikato Region East","258500"
"12434","North Auckland",1001,NA,0,"Calliope Island",4233,"Inlet Whangarei Harbour","108400"
"12435","North Auckland",1001,NA,0,"Casnell Island",4236,"Algies Bay-Scotts Landing","111900"
"12436","North Auckland",1001,NA,0,"Casnell Island",4236,"Inlets other Auckland","112000"
"12437","South Auckland",1002,NA,0,"Castle Island",4237,"Oceanic Waikato Region East","258500"
"12438","North Auckland",1001,NA,0,"Cathedral Rock (Moturoa)",4238,"Islands Thames-Coromandel District","166600"
"12439","North Auckland",1001,NA,0,"Cathedral Rock (Moturoa)",4238,"Oceanic Waikato Region East","258500"
"12440","Southland",1012,NA,0,"Dot Island",4279,"Inland water Lake Te Anau","357200"
"12441","Southland",1012,NA,0,"Raratoka Island (Centre Island)",4242,"Longwood Forest","357900"
"12442","Southland",1012,NA,0,"Raratoka Island (Centre Island)",4242,"Oceanic Southland Region","363700"
"12443","Nelson",1007,NA,0,"Chair Rock",4243,"Oceanic West Coast Region","363400"
"12444","North Auckland",1001,NA,0,"Challenger Island (Little Kawau Island)",4244,"Oceanic Auckland Region East","110600"
"12445","North Auckland",1001,NA,0,"Channel Island",4245,"Colville","166500"
"12446","North Auckland",1001,NA,0,"Channel Island",4245,"Oceanic Waikato Region East","258500"
"12447","Otago",1011,NA,0,"Chasm Island",4246,"Catlins","356300"
"12448","Otago",1011,NA,0,"Chasm Island",4246,"Oceanic Otago Region","363900"
"12449","Nelson",1007,NA,0,"Clara Island",4247,"Marlborough Sounds Coastal Marine","306400"
"12450","Marlborough",1008,NA,0,"Clark Island",4248,"Marlborough Sounds Coastal Marine","306400"
"12451","Marlborough",1008,NA,0,"Clark Island",4248,"Marlborough Sounds East","306500"
"12452","South Auckland",1002,NA,0,"Club Rock",4250,"Oceanic Bay of Plenty Region","258800"
"12453","Southland",1012,NA,0,"Coal Island",4251,"Inlets Fiordland","357100"
"12454","Southland",1012,NA,0,"Coal Island",4251,"Oceanic Southland Region","363700"
"12455","Southland",1012,NA,0,"Codfish Island (Whenuahou)",4252,"Stewart Island","359300"
"12456","Southland",1012,NA,0,"Codfish Island (Whenuahou)",4252,"Oceanic Southland Region","363700"
"12457","Southland",1012,NA,0,"Colyers Island",4253,"Woodend-Greenhills","363100"
"12458","Southland",1012,NA,0,"Colyers Island",4253,"Inlet Bluff Harbour","363200"
"12459","North Auckland",1001,NA,0,"Cone Island",4254,"Whakapaku","101500"
"12460","North Auckland",1001,NA,0,"Cone Island",4254,"Oceanic Northland Region","258200"
"12461","Nelson",1007,NA,0,"Cone Island",4255,"Marlborough Sounds West","306300"
"12462","Nelson",1007,NA,0,"Cone Island",4255,"Marlborough Sounds Coastal Marine","306400"
"12463","North Auckland",1001,NA,0,"Cone Rock",4256,"Oceanic Northland Region","258200"
"12464","North Auckland",1001,NA,0,"Cone Rock (Horoiwi)",4257,"Whakapaku","101500"
"12465","North Auckland",1001,NA,0,"Cone Rock (Horoiwi)",4257,"Oceanic Northland Region","258200"
"12466","Otago",1011,NA,0,"Cosgrove Island",4261,"Oceanic Otago Region","363900"
"12467","Southland",1012,NA,0,"Cooper Island",4258,"Inlets Fiordland","357100"
"12468","South Auckland",1002,NA,0,"Cow Island",4262,"Oceanic Waikato Region East","258500"
"12469","Southland",1012,NA,0,"Cumbrae Island",4269,"Fiordland","357000"
"12470","Southland",1012,NA,0,"Cumbrae Island",4269,"Inland water Lake Te Anau","357200"
"12471","Southland",1012,NA,0,"Curlew Island",4270,"Inlets Fiordland","357100"
"12472","South Auckland",1002,NA,0,"Double Island (Moturehu)",4280,"Islands Thames-Coromandel District","166600"
"12473","South Auckland",1002,NA,0,"Double Island (Moturehu)",4280,"Oceanic Waikato Region East","258500"
"12474","Southland",1012,NA,0,"Doubtful Island",4281,"Fiordland","357000"
"12475","Southland",1012,NA,0,"Doubtful Island",4281,"Inland water Lake Te Anau","357200"
"12476","Southland",1012,NA,0,"Dryad Island",4282,"Stewart Island","359300"
"12477","Southland",1012,NA,0,"Dryad Island",4282,"Oceanic Southland Region","363700"
"12478","Gisborne",1004,NA,0,"Whangaokeno / East Island",4284,"East Cape","204700"
"12479","Gisborne",1004,NA,0,"Whangaokeno / East Island",4284,"Oceanic Gisborne Region","259200"
"12480","North Auckland",1001,NA,0,"Cuvier Island (Repanga Island)",4271,"Islands Thames-Coromandel District","166600"
"12481","North Auckland",1001,NA,0,"Cuvier Island (Repanga Island)",4271,"Oceanic Waikato Region East","258500"
"12482","North Auckland",1001,NA,0,"Dead Whale Reef",4274,"Inlets Far North District","100300"
"12483","Southland",1012,NA,0,"Dirty Island",4275,"Stewart Island","359300"
"12484","Southland",1012,NA,0,"Dirty Island",4275,"Oceanic Southland Region","363700"
"12485","Southland",1012,NA,0,"Lee Island",4446,"Stewart Island","359300"
"12486","Southland",1012,NA,0,"Lee Island",4446,"Oceanic Southland Region","363700"
"12487","South Auckland",1002,NA,0,"Egg Island",4286,"Inlet Tauranga Harbour North","190700"
